trial_pos,bin,value
62,5,1734.5572509765625
62,6,2023.650146484375
62,7,1667.843017578125
62,8,1334.2705078125
62,9,1089.6519775390625
62,10,711.609375
62,11,778.32275390625
62,12,244.61572265625
62,13,66.71337890625
62,14,22.23779296875
62,15,0.0
63,0,0.0
63,1,0.0
63,2,222.3791332244873
63,3,822.8027801513672
63,4,1356.5126342773438
63,5,1734.5572509765625
63,6,2023.650146484375
63,7,1667.843017578125
63,8,1334.2705078125
63,9,1089.6519775390625
63,10,711.609375
63,11,778.32275390625
63,12,244.61572265625
63,13,66.71337890625
63,14,22.23779296875
63,15,0.0
64,0,0.0
64,1,0.0
64,2,222.3791332244873
64,3,822.8027801513672
64,4,1356.5126342773438
64,5,1734.5572509765625
64,6,2023.650146484375
64,7,1667.843017578125
64,8,1334.2705078125
64,9,1089.6519775390625
64,10,711.609375
64,11,778.32275390625
64,12,244.61572265625
64,13,66.71337890625
64,14,22.23779296875
64,15,0.0
65,0,0.0
65,1,0.0
65,2,222.3791332244873
65,3,822.8027801513672
65,4,1356.5126342773438
65,5,1734.5572509765625
65,6,2023.650146484375
65,7,1667.843017578125
65,8,1334.2705078125
65,9,1089.6519775390625
65,10,711.609375
65,11,778.32275390625
65,12,244.61572265625
65,13,66.71337890625
65,14,22.23779296875
65,15,0.0
66,0,0.0
66,1,44.475826263427734
66,2,222.3791275024414
66,3,1045.181884765625
66,4,1445.4644165039062
66,5,1756.7950439453125
66,6,1690.0814819335938
66,7,1934.6978759765625
66,8,1267.5556640625
66,9,1156.365234375
66,10,933.9873046875
66,11,533.70703125
66,12,355.8046875
66,13,222.3779296875
66,14,44.4755859375
66,15,22.23779296875
67,0,0.0
67,1,44.475826263427734
67,2,222.3791275024414
67,3,1045.181884765625
67,4,1445.4644165039062
67,5,1756.7950439453125
67,6,1690.0814819335938
67,7,1934.6978759765625
67,8,1267.5556640625
67,9,1156.365234375
67,10,933.9873046875
67,11,533.70703125
67,12,355.8046875
67,13,222.3779296875
67,14,44.4755859375
67,15,22.23779296875
68,0,0.0
68,1,44.475826263427734
68,2,222.3791275024414
68,3,1045.181884765625
68,4,1445.4644165039062
68,5,1756.7950439453125
68,6,1690.0814819335938
68,7,1934.6978759765625
68,8,1267.5556640625
68,9,1156.365234375
68,10,933.9873046875
68,11,533.70703125
68,12,355.8046875
68,13,222.3779296875
68,14,44.4755859375
68,15,22.23779296875
69,0,0.0
69,1,44.475826263427734
69,2,222.3791275024414
69,3,1045.181884765625
69,4,1445.4644165039062
69,5,1756.7950439453125
69,6,1690.0814819335938
69,7,1934.6978759765625
69,8,1267.5556640625
69,9,1156.365234375
69,10,933.9873046875
69,11,533.70703125
69,12,355.8046875
69,13,222.3779296875
69,14,44.4755859375
69,15,22.23779296875
70,0,0.0
70,1,44.475826263427734
70,2,222.3791275024414
70,3,1045.181884765625
70,4,1445.4644165039062
70,5,1756.7950439453125
70,6,1690.0814819335938
70,7,1934.6978759765625
70,8,1267.5556640625
70,9,1156.365234375
70,10,933.9873046875
70,11,533.70703125
70,12,355.8046875
70,13,222.3779296875
70,14,44.4755859375
70,15,22.23779296875
71,0,0.0
71,1,44.475826263427734
71,2,222.3791275024414
71,3,1045.181884765625
