x,density
31.153846153846153,5.1694195710411835e-06
31.321070234113712,3.15341850790922e-06
31.48829431438127,1.863065634290942e-06
31.65551839464883,1.0655194889513346e-06
31.82274247491639,5.89652576712958e-07
31.989966555183948,3.15629306077509e-07
32.15719063545151,1.6337099021941965e-07
32.324414715719065,8.174867774362856e-08
32.491638795986624,3.953706662538012e-08
32.65886287625418,1.847867900429239e-08
32.82608695652174,8.34483267678495e-09
32.9933110367893,3.6407640216930566e-09
33.16053511705685,1.5344483171434783e-09
33.32775919732441,6.246844443502628e-10
33.49498327759197,2.456335150563534e-10
33.66220735785953,9.328413681161118e-11
33.82943143812709,3.4213697918162524e-11
33.99665551839465,1.2118432289181058e-11
34.163879598662206,4.145071254631266e-12
34.331103678929765,1.3691275745981611e-12
34.49832775919732,4.3668804737317645e-13
34.66555183946488,1.3449459898033906e-13
34.83277591973244,3.999783784013819e-14
35.0,1.1485750465601023e-14
